isbn_13,isbn_10,orig_title,orig_publication_yr,language_code
9.78158E+12,1582433542,Jesus Land : A Memoir,2005,eng
,,Silent Scream,2015,eng
9.78032E+12,316013560,The Lion & the Mouse,2009,eng
9.78068E+12,679764089,The Collected Poems of Langston Hughes,1994,eng
9.78077E+12,765328666,Girl of Nightmares,2012,eng
9.78074E+12,743468414,,1991,eng
9.78143E+12,1427817693,Heart no Kuni no Alice  ,2008,eng
9.78032E+12,316156280,"Lord of the Shadows (Cirque Du Freak, #11)",2005,eng
9.78044E+12,441203981,Elric of Melniboné,1972,eng
9.78038E+12,375404031,The Endurance: Shackleton's legendary Antarctic expedition,1998,eng
9.78032E+12,316002585,,2010,eng
,,,2013,eng
9.78006E+12,61059919,The Fury,1991,eng
9.78146E+12,1455539740,Hamilton: The Revolution,2016,eng
9.78006E+12,60548940,,2011,eng
9.78068E+12,684800705,,1915,eng
9.78035E+12,345396936,Cry to Heaven,1982,eng
9.78006E+12,62012037,Goddess,2013,eng
9.78045E+12,451229444,Crave,2010,eng
9.78031E+12,031285787X,Necroscope ,1986,eng
9.78052E+12,515103292,When Rabbit Howls,1980,eng
9.78006E+12,62026089,Variant,2011,eng
9.78035E+12,345379071,Waylander ,1986,eng
9.78067E+12,670011835,After,2009,eng
9.78039E+12,385491050,Surfacing,1972,eng
9.78001E+12,000748805X,You Had Me At Hello,2012,eng
9.78032E+12,316037702,Ghost in the Wires: My Adventures as the World's Most Wanted Hacker,2011,eng
9.78146E+12,1455503061,Pure,2012,eng
9.78067E+12,670011460,Something Like Fate,2010,eng
9.78031E+12,312206488,Excalibur,1997,eng
9.78067E+12,670021679,My Name Is Mary Sutter,2010,eng
9.78015E+12,152047387,So You Want to Be a Wizard,1983,eng
9.78001E+12,000711933X,Death in the Clouds,1935,eng
9.78045E+12,446580295,Cemetery Dance,2009,eng
9.78045E+12,446540331,Hitch-22: Some Confessions and Contradictions,2010,eng
9.78016E+12,156029065,Baudolino,2000,eng
9.78051E+12,505523892,Dark Magic,2000,eng
,034548343X,The Amber Room,2003,eng
9.78185E+12,1853262439,,1594,eng
9.78043E+12,425098087,Zodiac,1986,es
9.78074E+12,,The Constant Gardener,2001,eng
9.78045E+12,446699489,Wish You Well,2000,eng
9.78156E+12,1563054426,Barnyard Dance,1993,eng
9.78145E+12,1451686633,The Passenger,2016,eng
,,"Rush Too Far (Too Far, #4)",2014,eng
9.78081E+12,812524268,"Red Prophet (Tales of Alvin Maker, #2)",1988,eng
9.78081E+12,810918684,Animalia,1986,eng
9.78156E+12,1555838537,Stone Butch Blues,1993,eng
9.78142E+12,1423175123,Don't Look Back,2014,eng
9.78074E+12,743421922,Look to Windward,2000,eng
9.78038E+12,375866671,,2011,eng
,,,2013,eng
9.78159E+12,1585424803,Ultramarathon Man: Confessions of an All-Night Runner,2005,eng
9.78039E+12,385349580,An Officer and a Spy,2013,eng
9.78039E+12,385535376,In the Kingdom of Ice: The Grand and Terrible Polar Voyage of the USS Jeannette,2014,eng
9.78014E+12,142408786,Double Fudge,2002,eng
9.78045E+12,451233557,"The Morganville Vampires, Volume 3",2010,eng
9.78034E+12,340841125,Be Careful What You Wish For,2006,eng
9.78142E+12,1420100963,Storm Born,2008,eng
9.7816E+12,1600108865,"Locke & Key, Vol. 4: Keys to the Kingdom",2011,eng
9.78006E+12,61345725,Envy,2009,eng
9.78125E+12,1250024633,Horde,2013,eng
9.78191E+12,1905490208,بنات الرياض,2005,eng
9.78045E+12,446616419,Kitty and the Midnight Hour,2005,eng
9.78038E+12,375706410,Waiting,1999,eng
9.78142E+12,1421808307,Burmese Days,1934,ro
9.78076E+12,755300203,The Jester,2003,eng
9.78014E+12,140065172,Ordinary People,1976,eng
9.7816E+12,1596436581,In Real Life,2014,eng
9.78075E+12,749909226,Bad Moon Rising,2009,eng
9.7837E+12,3704313173,"Robin Hood, le prince des voleurs",1862,eng
9.7816E+12,1595140838,Peeps,2005,eng
9.78076E+12,763630152,,2004,eng
9.7816E+12,1595142908,Jealousy,2010,de
9.78081E+12,811202054,Collected Poems,1952,eng
9.78148E+12,,Breathe,2012,eng
9.78185E+12,1849163847,The Black house,2009,eng
9.78006E+12,60562536,Scandal in Spring,2006,eng
9.78076E+12,758216424,Succubus On Top,2008,eng
9.78079E+12,786913886,The Silent Blade (Paths of Darkness #1),1998,eng
9.78035E+12,345501039,Inherit the Wind,1955,eng
9.78031E+12,312274920,Round Ireland with a Fridge,1997,eng
9.78039E+12,385738595,The Dark And Hollow Places,2011,eng
9.78032E+12,031604086X,This Book Is Not Good for You,2009,eng
9.78055E+12,553214829,The Declaration of Independence and The Constitution of the United States ,1776,eng
9.78077E+12,765317508,Aztec,1980,eng
9.78077E+12,765379945,All the Birds in the Sky,2016,eng
9.78044E+12,044022750X,The River,1991,eng
9.78038E+12,375833641,Wildwood Dancing,2007,eng
9.78043E+12,425083896,Books of Blood: Volume One,1984,eng
,,,2012,eng
9.78045E+12,451208706,The Man from St. Petersburg,1982,eng
9.78052E+12,515142905,Daring to Dream,1996,eng
9.78043E+12,425176304,Judgment in Death,2000,eng
9.7804E+12,399154019,"Innocent in Death (In Death, #24)",2007,eng
9.78015E+12,152050841,Once Upon a Marigold,2002,eng
9.78074E+12,743467213,The Wedding,1996,eng
9.78039E+12,385344058,The Dead in Their Vaulted Arches,2014,eng
9.78045E+12,451526570,Heart of Darkness,1910,eng
9.78032E+12,316201642,S.,2013,eng
9.78006E+12,60875070,Lullabies for Little Criminals,2006,eng
,,,2012,eng
9.78144E+12,1442409096,Sever,2013,eng
9.78125E+12,1250014468,Fourth Grave Beneath My Feet,2012,eng
9.78079E+12,785113797,,2006,eng
9.78079E+12,078693137X,The Legend of Huma (Dragonlance: Heroes #1),1988,eng
9.78032E+12,316778508,The Dogs of Babel,2003,eng
9.78044E+12,439436575,Sir Thursday,2006,eng
9.7814E+12,1400033721,"Parallel Worlds: A Journey Through Creation, Higher Dimensions, and the Future of the Cosmos",2004,eng
9.78085E+12,849901812,Facing Your Giants: The God Who Made a Miracle Out of David Stands Ready to Make One Out of You,2006,eng
,,Fate,2010,eng
9.78055E+12,553381156,Ina May's Guide to Childbirth,2003,eng
9.78938E+12,9381626685,The Krishna Key,2012,eng
9.7808E+12,802151825,Tropic of Capricorn,1938,eng
9.78142E+12,1419953249,The Sweet Gum Tree,2005,eng
9.78043E+12,042519518X,Flight Of The Old Dog,1987,eng
9.78158E+12,1582433224,A Complicated Kindness,2004,eng
9.78142E+12,1416914188,Raven Rise,2008,eng
9.78034E+12,340881542,Class A (Cherub #2),2004,eng
9.78014E+12,014303507X,Mitford Years New Song Unabridged,1999,de
9.78077E+12,765316552,Dust of Dreams,2009,eng
9.78044E+12,441014151,Accelerando,2005,eng
9.78032E+12,316012335,Lord Loss,2005,eng
9.78055E+12,545040604,Runaway ,2010,eng
9.7814E+12,1400031567,Villospår,1995,eng
,,Sometimes It Lasts,2013,eng
9.78031E+12,307970388,Drift: The Unmooring of American Military Power,2012,eng
9.78055E+12,547959214,Graduation Day,2014,eng
9.78045E+12,446531383,Strange Highways,1995,eng
9.7808E+12,802135226,The Passion,1987,eng
9.7814E+12,1400096936,The Power of the Dog,2005,eng
9.78006E+12,62347268,America's First Daughter,2016,eng
9.78006E+12,61957933,The Undead Pool,2014,eng
9.78044E+12,441017800,On the Edge,2009,eng
9.78069E+12,689856407,,2004,eng
,,,2015,eng
9.78067E+12,670037729,The Fourth Bear,2006,eng
9.7814E+12,1401225659,"The Unwritten, Volume 1: Tommy Taylor and the Bogus Identity",2010,eng
9.78022E+12,224061631,The Enchantress of Florence,2008,eng
9.78938E+12,9380349300,"Life is What You Make It: A Story of Love, Hope and How Determination Can Overcome Even Destiny",2011,eng
9.78068E+12,679724699,Histoire de la sexualité 1. La Volonté de savoir,1976,eng
9.78074E+12,743271181,Takedown,2006,eng
9.7816E+12,1598184547,De la Terre à la Lune,1865,eng
9.78084E+12,842332367,Armageddon: The Cosmic Battle of the Ages,2003,eng
9.78038E+12,375507485,Van Gogh: The Life,2011,eng
9.78067E+12,670038717,First Among Sequels ,2007,eng
9.78038E+12,375760911,The Idiot Girls' Action-Adventure Club: True Tales from a Magnificent and Clumsy Life,2002,eng
9.78006E+12,006232005X,The Heist,2014,eng
9.7808E+12,802715168,The Judgment of Paris: The Revolutionary Decade that Gave the World Impressionism,2006,eng
9.78006E+12,62265970,,2014,eng
9.78055E+12,553384813,Well-Schooled in Murder,1989,eng
9.78074E+12,743474171,Perfect,1993,eng
9.78159E+12,1594480869,Brilliance of the Moon ,2003,eng
9.78006E+12,60737557,Suicide Notes,2008,eng
9.78035E+12,345498127,Starter for Ten,2003,eng
9.78019E+12,192838431,Vingt ans après,1845,eng
9.78014E+12,140115854,Moon Palace,1989,eng
9.78055E+12,055357325X,The Seventh Gate,1994,eng
9.78159E+12,1593070950,Hellboy: Wake the Devil,1994,eng
9.78144E+12,1442407689,,2011,eng
9.78193E+12,1933718552,Ashfall,2011,eng
9.78099E+12,,,2014,eng
9.78184E+12,1841954802,Under the Skin,2000,eng
9.78045E+12,449208281,The Unexpected Mrs. Pollifax,1966,eng
9.78146E+12,1455525839,White Fire,2013,eng
9.78184E+12,1841496049,"The Innocent Mage (Kingmaker, Kingbreaker, #1)",2005,eng
9.78345E+12,3453162897,Wir Kinder vom Bahnhof Zoo,1978,ger
9.78035E+12,345346297,The Dragons of Eden: Speculations on the Evolution of Human Intelligence,1977,eng
9.78034E+12,340884355,Maximum Security (Cherub #3),2005,eng
9.78037E+12,037321006X,Inside Out,2010,eng
9.7816E+12,1603093001,March: Book One,2013,eng
9.78037E+12,374504644,Everything that Rises Must Converge,1965,eng
9.78031E+12,312938829,Dream Chaser,2008,eng
9.78067E+12,067102082X,The Gun Seller,1996,eng
9.78014E+12,143039652,Malgudi Days,1943,eng
9.78006E+12,006245773X,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,2016,eng
9.78039E+12,393086925,Six Days of the Condor,1974,eng
9.78031E+12,307263940,Digging to America,2006,eng
9.78876E+12,8756787650,Flaskepost fra P,2009,dan
9.78014E+12,142400300,The Bellmaker,1994,eng
9.78043E+12,425218422,,2007,eng
9.78184E+12,1841591009,The Code Of The Woosters,1938,eng
9.78033E+12,330487191,A House for Mr. Biswas,1961,eng
9.78072E+12,718154835,The Fry Chronicles: An Autobiography,2010,eng
9.78092E+12,915144867,Second Treatise of Government,1689,eng
,,Better Off Friends,2014,eng
9.78039E+12,393072223,The Shallows: What the Internet is Doing to Our Brains,2010,eng
9.78045E+12,446676500,"The Autobiography of Martin Luther King, Jr.",1986,eng
9.78074E+12,743444299,Geisha: A Life,2002,eng
9.78006E+12,60684127,The Knowledge of the Holy: The Attributes of God: Their Meaning in the Christian Life,1961,eng
9.7814E+12,1401360203,Дневной дозор,2000,eng
9.78077E+12,076534629X,The Codex,2003,eng
9.78031E+12,312424086,A Home at the End of the World,1990,eng
9.7814E+12,1401237770,"Batman, Volume 2: The City of Owls",2013,eng
9.78089E+12,886773520,Magic's Pawn,1989,eng
9.7801E+12,99595818,CivilWarLand in Bad Decline,1996,eng
9.78031E+12,031269945X,SEAL Team Six: Memoirs of an Elite Navy SEAL Sniper,2011,eng
9.78087E+12,872206335,"Euthyphro, Apology, Crito, Meno, Phaedo",-385,eng
9.78053E+12,525453679,The Happy Prince and The House of Pomegranates,1888,eng
9.78168E+12,1682305066,Twisted Palace,2016,eng
9.78038E+12,375955712,The Diamond of Darkhold,2008,eng
9.78061E+12,609807250,Standing for Something: 10 Neglected Virtues That Will Heal Our Hearts and Homes,2000,eng
9.78014E+12,141019085,A Death In Vienna,2003,eng
9.78099E+12,993800130,,2015,eng
9.78076E+12,758266928,Touch of Frost,2011,eng
9.78031E+12,,Never Knowing,2011,eng
9.78019E+12,192838628,The Forsyte Saga,1921,eng
9.78142E+12,1423111443,"Deadly Little Secret (Touch, #1)",2008,eng
9.78075E+12,753819929,Appelsinpiken,2003,eng
9.78043E+12,425132951,The House of Thunder,1982,eng
9.78044E+12,439829119,The Dead of the Night,1994,eng
9.78032E+12,316252964,My Cousin Rachel,1951,eng
9.78081E+12,812971671,Absurdistan,2006,eng
9.78031E+12,312599064,Invincible (Chronicles of Nick #2),2011,eng
9.78079E+12,786887583,Napalm & Silly Putty,2001,eng
9.78075E+12,751500283,The Indispensable Calvin and Hobbes: A Calvin and Hobbes Treasury,1992,eng
9.78081E+12,812968379,Funny in Farsi: A Memoir of Growing Up Iranian in America,2003,eng
9.78075E+12,749934360,Witness in Death,2000,eng
9.78067E+12,671540661,The Shadow of the Torturer,1980,eng
9.78032E+12,316194689,Ask the Passengers,2012,eng
9.7801E+12,99465639,The Grand Sophy,1950,eng
9.78023E+12,226320618,The Road to Serfdom,1944,eng
,,Reaper's Legacy,2014,eng
9.78039E+12,385337493,Lord John and the Brotherhood of the Blade ,2007,eng
9.78038E+12,375700811,The Executioner's Song,1979,eng
9.7804E+12,399161481,Suspect,2013,eng
9.7814E+12,1400033446,Tar Baby,1981,eng
9.78014E+12,140320970,The Twenty-One Balloons,1947,eng
9.78047E+12,465067107,The Psychology of Everyday Things,1988,eng
9.78044E+12,439632501,Running Out of Time,1995,eng
9.78001E+12,7236344,Damaged,2007,eng
,,,2015,eng
9.78067E+12,671737635,Something Wonderful,1988,eng
9.78055E+12,553381334,A Man in Full,1998,eng
9.78158E+12,1578562589,Having a Mary Heart in a Martha World: Finding Intimacy With God in the Busyness of Life,2000,eng
9.78076E+12,763665665,The Strange and Beautiful Sorrows of Ava Lavender,2014,eng
9.78058E+12,575095776,,2011,eng
9.78038E+12,380842939,Sacajawea,1978,eng
9.7816E+12,1599901196,The Declaration,2007,eng
9.7801E+12,99447126,Independence Day,1995,eng
9.78142E+12,1416928065,"Leven Thumps and the Gateway to Foo (Leven Thumps, #1)",2005,eng
9.7813E+12,,Creed,2012,eng
9.78085E+12,849945119,Blink,2002,eng
9.78006E+12,006232022X,The Black Widow,2016,eng
9.78157E+12,1570089264,Believing Christ: The Parable of the Bicycle and Other Good News,1992,eng
,,Wake (Watersong #1),2012,eng
9.78039E+12,385495323,"The Code Book. How to Make It, Break It, Hack It, Crack It",1999,eng
9.78045E+12,451460936,Touch the Dark,2006,eng
9.78045E+12,446359203,Carrion Comfort,1989,eng
,,The Mind Readers,2010,eng
9.78044E+12,044024417X,The Highlander's Touch ,2000,eng
9.78079E+12,786816589,Crispin: The Cross of Lead,2002,eng
9.78035E+12,345322215,Wielding a Red Sword,1986,eng
,,Deep,2015,eng
9.78031E+12,312933533,Honour Among Thieves,1993,eng
9.7814E+12,1401224687,"Superman: Earth One, Volume 1",2010,eng
9.78144E+12,1442440430,The Mortal Instrument Series: City of Bones / City of Ashes / City of Glass / City of Fallen Angels,2011,eng
9.7808E+12,800786645,Foxe's Book of Martyrs,1563,eng
9.78006E+12,60009241,See Jane Score,2003,eng
9.78031E+12,312421850,A Yellow Raft in Blue Water: A Novel,1987,eng
9.78076E+12,756405718,Rosemary and Rue,2009,eng
9.78044E+12,441013465,Another Fine Myth,1978,eng
9.78034E+12,340893613,Sapphique,2000,eng
9.78055E+12,553567152,"Don't Die, My Love",1995,de
9.78067E+12,067155302X,Harvest ,1996,eng
9.78076E+12,764524836,How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food,2007,eng
9.78125E+12,1250061776,A Little Something Different,2014,eng
9.78031E+12,307588920,Think of a Number,2010,eng
9.78145E+12,1449461077,,2014,eng
9.78052E+12,515137111,Birthright,2003,eng
9.78159E+12,1590382234,The Peacegiver: How Christ Offers to Heal Our Hearts and Homes,2004,eng
9.7801E+12,99268701,Cod: A Biography of the Fish that Changed the World,1988,eng
9.78031E+12,307265633,The Hidden Reality: Parallel Universes and the Search for the Deep Laws of the Cosmos,2011,eng
9.7801E+12,99478471,Brighton Rock,1938,eng
9.78067E+12,670021156,"Stones into Schools: Promoting Peace with Books, Not Bombs, in Afghanistan and Pakistan",2009,eng
9.78031E+12,307264238,A Mercy,2008,eng
9.78145E+12,1453720693,,2010,eng
9.78158E+12,1579126952,The Mystery of the Blue Train,1928,eng
9.78075E+12,747553866,Pastoralia,2000,eng
9.78158E+12,1582408289,The Walking Dead V 7,2007,eng
9.78067E+12,671655973,Methuselah's Children,1958,eng
9.78006E+12,62124366,Hana,2011,eng
9.78156E+12,1563896176,"Preacher, Volume 8: All Hell's a-Coming",2000,eng
9.78076E+12,763619612,The Dot,2003,eng
9.7816E+12,1599901676,Forest Born,2009,eng
9.78043E+12,425188930,The Damnation Game,1985,eng
9.78006E+12,60002107,L'ignorance,2000,fre
9.78142E+12,1416918736,Private,2006,eng
,,استمتع بحياتك,2006,ara
9.78039E+12,385340222,Sisters,2007,eng
9.78055E+12,055329461X,The Difference Engine,1990,eng
9.78006E+12,62102427,How Will You Measure Your Life?,2012,eng
9.78076E+12,763655988,I Want My Hat Back,2011,eng
9.78227E+12,2266127748,Bonjour tristesse,1954,fre
9.7814E+12,1402792808,A Walk Across the Sun,2011,eng
9.78058E+12,575099127,House of Suns,2008,eng
,,,2013,eng
9.78159E+12,1594561753,The Black Cat,1843,eng
9.78089E+12,886773687,Armor,1984,eng
9.78193E+12,1930900244,Bröderna Lejonhjärta,1973,eng
9.78075E+12,749934182,Loyalty in Death,1999,eng
,,,2013,ara
9.78034E+12,340830107,The Ship of Brides,2005,eng
9.78044E+12,440867576,The Story of Tracy Beaker,1991,eng
9.78043E+12,042520040X,Generation Kill,2004,eng
9.7811E+12,1101874937,Lab Girl,2016,eng
9.78006E+12,61240885,Playing with Fire,2008,eng
,,,2014,eng
9.78006E+12,60598328,The Saving Graces,1999,eng
9.78044E+12,440222680,Fade Away,1996,eng
9.78032E+12,316156299,"Sons of Destiny (Cirque Du Freak, Book 12)",2002,eng
9.78006E+12,60935499,Amadeus,1979,eng
9.78079E+12,078691811X,"The Icewind Dale Trilogy Collector's Edition (Forgotten Realms: Icewind Dale, #1-3)",2000,eng
9.78031E+12,312569033,Monument 14,2012,eng
9.78006E+12,60727217,The Black Lyon,1980,eng
9.78031E+12,307354164,Everyday Food: Great Food Fast,2007,eng
,,Beautiful Bombshell,2013,eng
9.78141E+12,1408319462,Slated,2012,eng
9.7898E+12,9799731232,Bumi Manusia,1975,ind
9.78084E+12,843958448,Dark Gold (Dark #3),2000,eng
9.78014E+12,140187723,Martin Eden,1909,eng
9.78837E+12,8370541240,Wieża Jaskółki,1997,pol
9.78039E+12,385339526,"Lords of the Bow (Conqueror, #2)",2008,eng
9.78069E+12,,Loving Mr. Daniels,2014,eng
9.7819E+12,1904271359,The History of Henry the Fourth,1597,eng
9.78143E+12,1427817413,デッドマン・ワンダーランド 1,2007,eng
9.78045E+12,449911942,Rabbit at Rest,1990,eng
9.78069E+12,688163653,The Lives of Christopher Chant,1988,eng
9.78055E+12,553383051,Fevre Dream,1982,eng
9.78148E+12,1478314605,Futures and Frosting,2012,eng
9.78045E+12,451528891,,1776,eng
9.78014E+12,142002046,Goldfinger,1959,eng
9.78375E+12,3746611091,Nana,1880,ger
9.78144E+12,1442454148,Rise of the Elgen,2012,eng
9.78074E+12,743417321,Cabal,1988,eng
9.78031E+12,307356361,The Abstinence Teacher,2007,eng
9.78081E+12,812541626,The Sum of All Men,1998,eng
,,,2015,eng
9.78229E+12,2290011150,Alien,1979,eng
9.78146E+12,1456527738,Sempre,2014,eng
9.78043E+12,042527067X,Magic Shifts,2015,eng
9.78055E+12,553573764,Mariana,1994,eng
9.78014E+12,141311428,Going Solo,1986,eng
9.78079E+12,786838825,"Clementine (Clementine, #1)",2006,eng
9.78184E+12,1841498874,The Dragon's Path,2011,eng
9.78015E+12,151686564,Old Possum's Book of Practical Cats,1939,eng
,,,2012,eng
9.78031E+12,312947062,One Silent Night,2008,eng
9.78074E+12,743468406,The Warrior's Apprentice,1986,eng
9.78995E+12,,عابر سرير,2003,ara
9.78081E+12,810993236,The Unusual Suspects,2005,eng
9.78006E+12,60608528,Gemeinsames Leben,1939,eng
9.78035E+12,345418484,The White Gold Wielder,1983,eng
9.78035E+12,345334310,The Ship Who Sang,1969,eng
9.78077E+12,076537708X,黑暗森林,2008,eng
9.78184E+12,1841499005,Blackout,2012,eng
9.78043E+12,425153975,The Eyes of Darkness,1981,eng
9.78045E+12,451456726,Heir to the Shadows,1999,eng
9.78149E+12,1492103748,,2013,eng
9.78045E+12,044661002X,Kushiel's Scion,2006,eng
9.78044E+12,441010644,Chasm City,2001,eng
9.78055E+12,545010306,Let's Pretend This Never Happened (Dear Dumb Diary #1),2004,eng
9.78079E+12,786868910,"Breaking Night: A Memoir of Forgiveness, Survival, and My Journey from Homeless to Harvard",2010,eng
9.7804E+12,399157034,Treachery in Death,2011,eng
9.78035E+12,345516532,Under the Wide and Starry Sky,2014,eng
,,Blood Rites ,2011,eng
9.78014E+12,143039571,The Adventures of Augie March,1953,eng
,,Carter Reed,2013,eng
9.78033E+12,330353829,The Memoirs of Cleopatra,1997,eng
9.78035E+12,345505514,The Jefferson Key,2011,eng
9.78035E+12,345808002,All My Puny Sorrows,2014,eng
9.78055E+12,553341030,In Search of Schrödinger's Cat : Quantum Physics And Reality,1984,eng
