isbn13,author
9780812970430,['James A. Michener']
9780515121490,['Steve Martini']
9780679733970,['Jim Thompson']
9780192835210,['Mary Elizabeth Braddon']
9780156010600,"['José Saramago', 'Margaret Jull Costa']"
9780345472440,['Adriana Trigiani']
9780062114620,['Jodi Lynn Anderson']
9780842382890,"['Karen Kingsbury', 'Gary Smalley']"
9780394895900,['Philip Pullman']
9780375753830,['Amanda Foreman']
9780802723470,['A.C. Gaughen']
9781402271880,['Miranda Kenneally']
9780850515040,['Machado de Assis']
9780440539810,"['Robert Shea', 'Robert Anton Wilson']"
9780374324920,['Alexander Gordon Smith']
9780345518290,['Nancy Thayer']
9780440212810,['Poppy Z. Brite']
9780192801690,['Joseph Conrad']
9780375705110,['Alan W. Watts']
9780380007780,['Kathleen E. Woodiwiss']
9780062285680,['Veronica Roth']
9780615487430,['Jamie McGuire']
9780345505490,['Steve Berry']
,['Kristen Ashley']
9781421513430,"['Aya Nakahara', 'Pookie Rolf']"
9780425067830,['Agatha Christie']
2940044470150,['Belle Aurora']
9780440221320,['Danielle Steel']
9780399256450,['Kristin Levine']
9781427818770,['Hidekaz Himaruya']
9781589190640,['Jan Karon']
,['J.A. Redmerski']
9780007350440,['Cecelia Ahern']
9780525444470,"['A.A. Milne', 'Ernest H. Shepard']"
9780061671360,['L.J. Smith']
9780440245280,['Lara Adrian']
9789725681370,"['José Maria de Eça de Queirós', 'Ester de Lemos']"
,['Amy Harmon']
9780515142880,['Nora Roberts']
,['Tijan']
9781402208770,['Amanda Grange']
9782266120920,['Robert Crais']
9781444734140,['Miranda Hart']
9780375725760,['Kent Haruf']
,['Maki Minami']
9781421527610,"['Hiroshi Sakurazaka', '桜坂洋', 'Alexander O. Smith', 'Joseph Reeder']"
9780395137190,['Elizabeth George Speare']
9780679772680,['Jonathan Harr']
,['Christine Feehan']
9780060519130,['Mary Kay Andrews']
9780872204220,"['René Descartes', 'Donald A. Cress']"
9780312937670,['Matthew Reilly']
9780061985880,['Kiersten White']
9780140050940,['Ursula K. Le Guin']
9781477817160,['Jessica Park']
9781596434030,"['Philip C. Stead', 'Erin E. Stead']"
9780062286440,['Smith Henderson']
9780758211830,['Lisa Jackson']
9780743292500,['Greg Iles']
9780820316610,"['Erskine Caldwell', 'Lewis Nordan']"
9780802715360,['Kate Summerscale']
9780380776160,['Loretta Chase']
9780543895140,['L. Frank Baum']
9781416594860,['Glenn Beck']
9781442449630,['Rachel Renée Russell']
9780380818810,['James Rollins']
9780446533420,['Nelson DeMille']
9780062294810,"['J. Lynn', 'Jennifer L. Armentrout']"
9780758290410,['Sylvia Day']
9781423166010,['Ally Carter']
9780786937900,['R.A. Salvatore']
9780451200180,['Agatha Christie']
9781582342150,['Douglas Coupland']
9789137126390,['Camilla Läckberg']
9780812993260,['David  Brooks']
9781400043330,"['Gabriel García Márquez', 'Edith Grossman']"
9788466309160,['Mario Vargas Llosa']
9780062271130,['Cammie McGovern']
9780060724560,['Meg Cabot']
9780985547350,['H.M. Ward']
9780446191550,['Sandra Brown']
9781608190460,['Susan Abulhawa']
9780060560120,['Melissa Nathan']
9781501101530,['Katy Evans']
9781405201710,['Enid Blyton']
9780874869220,['Misty Bernall']
9780141187500,['Evelyn Waugh']
9780609809550,['Rita Golden Gelman']
9780312241220,['Lorrie Moore']
9780692572030,['Lauren Blakely']
,['Kendare Blake']
9780316042800,['Elizabeth Bard']
9780451200820,['John Jakes']
9780061668130,['Aprilynne Pike']
9780316074230,"['David Foster Wallace', 'Michael Pietsch']"
9780140443490,"['Confucius', 'D.C. Lau']"
9781556525900,"['Pamela Des Barres', 'Dave Navarro']"
9780553820270,['Richelle Mead']
9781607060220,"['Robert Kirkman', 'Charlie Adlard', 'Cliff Rathburn']"
,['Mariana Zapata']
9780679731210,"['Giuseppe Tomasi di Lampedusa', 'Archibald Colquhoun']"
9780785123290,"['Paul Jenkins', 'Andy Kubert', 'Richard Isanove', 'Joe Quesada', 'Bill Jemas']"
9780425216590,"['Patricia Briggs', 'Eileen Wilks', 'Karen Chance', 'Sunny']"
9780765356160,['Sara Douglass']
9780684856060,['Sandra Gulland']
9789777780550,['حسن الجندي']
9780525423350,['Adam Gidwitz']
9780316037840,['Trudi Canavan']
9780307277720,['Philip Roth']
9789799625720,['Dee Lestari']
9780312313820,"['Alisa Valdes', 'Alisa Valdes-Rodriguez']"
9780061059930,['L.J. Smith']
9780006513900,['Luke Rhinehart']
9780330517100,['Bret Easton Ellis']
,"['Krista Ritchie', 'Becca Ritchie']"
9780698184890,['Gayle Forman']
9781611139850,"['James Patterson', 'Jill Dembowski', 'Elijah Wood', 'Spencer Locke']"
9780439829120,['John Marsden']
9780698118030,"['Eleanor Coerr', 'Ronald Himler']"
9781421503320,"['Tsugumi Ohba', 'Takeshi Obata']"
9780684803870,['Josephine Tey']
9780451215730,['Daniel Silva']
9780060928410,"['Milan Kundera', 'Linda Asher']"
9780316219130,['Brian  McClellan']
9781579125740,['Anaïs Nin']
9781607061230,"['Robert Kirkman', 'Charlie Adlard', 'Cliff Rathburn']"
9780356502280,['Michael J. Sullivan']
9781401360210,"['Sergei Lukyanenko', 'Andrew Bromfield']"
9781841497760,['Kelley Armstrong']
9780451475330,['J.R. Ward']
9780345418550,['Piers Anthony']
,['غسان كنفاني']
9780380803250,['Raymond E. Feist']
9780345485790,['Steve Berry']
9780141185540,['John Steinbeck']
9780195019060,"['Thomas Malory', 'Eugène Vinaver']"
9780743449670,['Clive Cussler']
,"['صلاح جاهين', 'يحيى حقي']"
9780848809970,['T.S. Eliot']
9781576469120,['Gene Stratton-Porter']
9780061957960,['Kim Harrison']
9781512038570,['T.M. Frazier']
9780812967200,"['Henry James', 'Amy Bloom', 'Pierre A. Walker']"
9780470581780,['Nancy Reagin']
9780141197940,['Oscar Wilde']
9780440975340,['S.E. Hinton']
9780449225160,['Ken Follett']
9780156032740,"['José Saramago', 'Margaret Jull Costa']"
9780060198820,['Ramachandra Guha']
9781591846350,['Ryan Holiday']
9780060892010,['Erin Hunter']
9781481420760,['Abbi Glines']
9781841959150,['Kate Grenville']
9780310214690,"['Ben Carson', 'Cecil Murphey']"
9780064431840,"['Linda Williams', 'Megan Lloyd']"
9780842339650,['R.C. Sproul']
9780312942300,['Sherrilyn Kenyon']
9780061043550,['Dorothy L. Sayers']
9780425256760,['Patricia Briggs']
9780395867860,"['Nancy E. Shaw', 'Margot Apple']"
9780812968230,"['Leo Tolstoy', 'Isai Kamen', 'Doris Lessing']"
9780714847990,['Phaidon Press']
9781421531720,"['Matsuri Hino', 'Tomo Kimura']"
9781607065970,"['Robert Kirkman', 'Charlie Adlard']"
9780440211460,['John Grisham']
9780679779180,['Alain de Botton']
9781301120180,['J.B. Salsbury']
9780393312800,['Irvine Welsh']
9780375727440,['Alice Munro']
9780062316870,['Hazel Gaynor']
9781885167770,"['Gary Keller', 'Jay Papasan']"
,['Whitney G.']
9780670878550,['Simms Taback']
9780440867590,"['Jacqueline Wilson', 'Nick Sharratt', 'Sue Heap']"
9780060724610,['Meg Cabot']
9780743218570,['Omar Tyree']
9781742750020,['Deborah Rodriguez']
9780811835920,"['Alisa Kwitney', 'Neil Gaiman']"
,"['Paul Pen', 'Simon Bruni']"
9780886774640,['Mercedes Lackey']
9780671032650,['Stephen King']
9780756401930,['Kristen Britain']
9780312539510,['Jeffrey Archer']
9780373771390,['Jennifer Crusie']
9780886774000,['Mercedes Lackey']
9780590396430,['Tamora Pierce']
9780062060750,['Jodi Meadows']
9780061730320,"['William Kamkwamba', 'Bryan Mealer']"
9780140558650,['Paul O. Zelinsky']
9780765327000,['Katherine Addison']
9780425252860,"['Adam Makos', 'Larry Alexander']"
,['Tillie Cole']
9780345316510,['Robert A. Heinlein']
9781840232040,"['Neil Gaiman', 'Yoshitaka Amano']"
9780375724430,['John Cheever']
9780573613320,['Neil Simon']
9780688172180,"['V.S. Ramachandran', 'Sandra Blakeslee', 'Oliver Sacks']"
9780425197950,['J.D. Robb']
9781101983800,['Drew Barrymore']
9789707311170,['Mario Benedetti']
9781484705280,['Tamara Ireland Stone']
9780060838590,['Simon Winchester']
9780307588650,['Michelle Moran']
9780141383350,['Eoin Colfer']
,['Kurt Vonnegut Jr.']
9781595144290,"['Richelle Mead', 'Emma Vieceli', 'Leigh Dragoon']"
9780330343470,['Oliver Sacks']
9780385532360,['Jeff Lindsay']
9781416978930,['Jessica Verday']
9780439670200,['P.B. Kerr']
9780525456070,['Paul O. Zelinsky']
9780316369150,"['J.K. Rowling', 'Joel Holland']"
9781607060760,['Robert Kirkman']
9780312983220,['Matthew Reilly']
9780441008650,['Robin McKinley']
9789770931360,['عزالدين شكري فشير']
9780316097470,"['James Patterson', 'Michael Ledwidge']"
9781625173430,['Ilona Andrews']
9780758216430,['Richelle Mead']
9780345451900,['Robert Crais']
9780142404250,['Joan Bauer']
9780785135820,"['Christopher Yost', 'Pasqual Ferry', 'Orson Scott Card']"
9780060512190,['Naomi Wolf']
9781433502420,"['Anonymous', 'Lane T. Dennis', 'Wayne A. Grudem']"
9781559702030,"['Miklós Nyiszli', 'Tibère Kremer', 'Bruno Bettelheim', 'Richard Seaver']"
9780307021110,"['Kathryn Jackson', 'Byron Jackson', 'Gustav Tenggren']"
9780140447970,"['Gustave Flaubert', 'Robert Baldick', 'Geoffrey Wall']"
9781439157990,['Mike Birbiglia']
9789793600700,['Raditya Dika']
,['Kirsty Moseley']
9780778314190,['Maria V. Snyder']
9780399158280,['Robert Crais']
9780765345010,['Juliet Marillier']
9780451458630,"['Marion Zimmer Bradley', 'Diana L. Paxson']"
,['Tara Sue Me']
9781400030260,['Michel Houellebecq']
9781595324020,"['Natsuki Takaya', 'Alethea Nibley', 'Athena Nibley']"
9780451217420,['Lauren Willig']
9780684852220,['Annie Proulx']
9780800871860,"['Shūsaku Endō', 'William Johnston']"
9780545142990,['Rachel Ward']
9780749934410,['J.D. Robb']
9780310245730,['Philip Yancey']
9780061727660,['Jacqueline Winspear']
9780590396560,['Tamora Pierce']
9780425197230,['Nora Roberts']
9780425215750,['Nalini Singh']
9780062363600,['Margot Lee Shetterly']
9781861977690,['Robert Greene']
9780446500040,['Jacqueline Carey']
9780670064180,['Joseph Boyden']
9780007120680,['Agatha Christie']
9780061869720,['Sara Shepard']
,['Brandon Sanderson']
9781400077090,['Alexander McCall Smith']
9780425203000,['J.D. Robb']
9780451528710,"['Henry James', 'Michael Cunningham']"
9780395755310,"['Carl R. Rogers', 'Peter D. Kramer']"
9780060556570,['Matt Ridley']
,['J.M. Darhower']
9781416566380,['Mary Higgins Clark']
9780545298440,['David Baldacci']
9781931514800,"['Masami Tsuda', 'Darcy Lockman', 'Jack Niida']"
9780451465280,['Anne Bishop']
9781408808870,['Howard Jacobson']
9780749934440,['J.D. Robb']
9780060594770,['Iris Rainer Dart']
9780440229090,['David Almond']
9781420927000,['David Hume']
9780743268580,['Mary Higgins Clark']
9780803741710,['B.J. Novak']
9780618711670,['Amitav Ghosh']
9780385337630,['Mary Lawson']
,['Catherine Ryan Hyde']
9780140086840,['Leslie Marmon Silko']
9780307594170,['Toni Morrison']
9781632156750,"['Brian K. Vaughan', 'Cliff Chiang', 'Matthew Wilson']"
9780888994160,['Deborah Ellis']
9781582346180,['Stephen Clarke']
9780802141320,"['Frantz Fanon', 'Jean-Paul Sartre', 'Richard Philcox', 'Homi K. Bhabha']"
9781576739750,"['Bruce H. Wilkinson', 'David Kopp']"
9780553586380,"['Anne Frank', 'Susan Massotty']"
9780804137170,['Robert Jackson Bennett']
9780743484280,['Mary Higgins Clark']
9780439108390,['Bruce Coville']
9780060938120,"['Irvin D. Yalom', 'Nicola Ferguson']"
9780756403140,['C.S. Friedman']
9780486270650,['Molière']
9780345340440,['David Eddings']
9780753819490,['Alice Walker']
9780349400200,['J.R. Ward']
,['Veronica Roth']
9780312949820,['Lisa Kleypas']
9780373212060,['Jennifer L. Armentrout']
9780385755920,['Jennifer Niven']
9780451037700,['James D. Watson']
9780749909060,['Sherrilyn Kenyon']
9781400066220,['Tracy Kidder']
9780312966200,['James Herriot']
9780007191480,['Louise Rennison']
9780060267890,['Arnold Lobel']
,"['Haruki Murakami', 'Jay Rubin']"
9780006499470,"['Mary Westmacott', 'Agatha Christie']"
,['Kristen Ashley']
9780399162600,['Lynda Mullaly Hunt']
9780345528930,['Debbie Macomber']
9780451460420,['S.M. Stirling']
9780451218470,['John Shors']
9780425119850,"['Brian Coffey', 'Dean Koontz']"
9781573223590,['Kurt Cobain']
9780330412740,['Don DeLillo']
9780380704420,['Mary Downing Hahn']
9780099498580,['Maeve Binchy']
9780515140880,['Christine Feehan']
9781607063930,"['Robert Kirkman', 'Charlie Adlard', 'Cliff Rathburn']"
9780156226000,"['Italo Calvino', 'William Weaver', 'Ανταίος Χρυσοστομίδης', 'Ελευθερία Κοψιδά']"
9780671789460,['Alice Walker']
9780020248710,['Clifford D. Simak']
9780373210050,['Rachel Vincent']
9780232520780,['Henri J.M. Nouwen']
9780393324860,['Charles Wheelan']
9780590396060,['Tamora Pierce']
9780060733490,['Guy Gavriel Kay']
9781416521840,['Laura Wiess']
,['Aurora Rose Reynolds']
9781439183370,['Don Winslow']
9780553582900,['Dean Koontz']
9780345423290,['Elizabeth Berg']
9781416985790,"['Janne Teller', 'Martin Aitken']"
9781841496050,['Karen Miller']
9780440910820,"[""Madeleine L'Engle""]"
9780316036060,['Sara Zarr']
9781416577580,['Matthew Reilly']
9780886773780,['Mercedes Lackey']
9780763628120,"['Liz Kessler', 'Sarah Gibb']"
9781455554590,['Sarah Hepola']
9780399256200,['John Flanagan']
9781598185220,['W. Somerset Maugham']
9781401210820,"['Neil Gaiman', 'Mike Dringenberg', 'Chris Bachalo', 'Michael Zulli', 'Kelly Jones', 'Charles Vess', 'Colleen Doran', 'Malcolm Jones III', 'Steve Parkhouse', 'Daniel Vozzo', 'Lee Loughridge', 'Steve Oliff', 'Todd Klein', 'Dave McKean', 'Sam Kieth']"
,['Kristen Ashley']
9780689863620,['Cynthia Voigt']
,['Morgan Rice']
9780679733780,"['Kōbō Abe', 'E. Dale Saunders']"
9780140248920,"['Mario Vargas Llosa', 'Helen R. Lane']"
9780062422960,['Victoria Aveyard']
9781563895680,"['Warren Ellis', 'Darick Robertson', 'Rodney Ramos']"
,['Amy Zhang']
9780060688240,"['Sheldon Vanauken', 'C.S. Lewis']"
9780307265720,['Charles C. Mann']
9780545298440,['Linda Sue Park']
9780843960430,['Jennifer Ashley']
9780099453450,['Stephen Hunter']
9780449004840,['Mary Doria Russell']
9780425197390,['Clive Cussler']
9780451454250,"['Marion Zimmer Bradley', 'Diana L. Paxson']"
9780425210820,['MaryJanice Davidson']
9780553578550,['Sara Donati']
9781474601570,['David Ebershoff']
9780525426360,"['Esther Earl', 'Lori Earl', 'Wayne Earl', 'John Green']"
9780345301120,"['Pauline Réage', ""Sabine d'Estree""]"
9780060757630,['Robin Hobb']
,['Kendra Elliot']
9780425138240,['Jack Higgins']
,['Sean Patrick']
9780060880120,['Meg Cabot']
9780345432410,['Mario Puzo']
9780062103730,['Elizabeth Norris']
9780330311730,['Richard Bach']
9780763618990,['Kate DiCamillo']
9780886774260,['Mercedes Lackey']
,['George R.R. Martin']
9780425173910,['Agatha Christie']
9781582404970,"['Mark Millar', 'J.G. Jones', 'Brian K. Vaughan']"
9781421506300,"['Tsugumi Ohba', 'Takeshi Obata']"
9780785122140,"['Chris Claremont', 'John Byrne']"
9780375714500,"['Noam Chomsky', 'Edward S. Herman']"
9780670557110,"['Astrid Lindgren', 'Gerry Bothmer']"
9780192834410,['Horace Walpole']
9780330314920,['Cormac McCarthy']
,['Kresley Cole']
9780312890180,['Gene Wolfe']
9780395957770,"['Anne Sexton', 'Maxine Kumin']"
9780689806990,['Sharon M. Draper']
9780061231420,['James Rollins']
9780810949140,"['Michael Buckley', 'Peter Ferguson']"
195170342,['David Hackett Fischer']
9780679783480,['Salman Rushdie']
9780688172370,"['Waris Dirie', 'Cathleen Miller']"
9780345467810,['Eric S. Nylund']
,['Natasha Preston']
9780316240000,"['James Patterson', 'Emily Raymond']"
9781401204460,"['Bill Finger', 'Gardner F. Fox', 'Bob Kane', 'Jerry Robinson', 'Sheldon Moldoff']"
9780307730700,['Eric Blehm']
9781434764330,['Lisa Tawn Bergren']
9780385682820,['Rachel Joyce']
9780345435750,['Terry Brooks']
9781884214490,"['Isaac Asimov', 'Bob E. Flick', 'Jim Gallant']"
9780140189420,"['Saul Bellow', 'Luciano Bianciardi']"
9780451209440,['Erica Jong']
9780316176040,"['Sarah Blakley-Cartwright', 'David Leslie Johnson', 'Catherine Hardwicke']"
9780140568200,"['Roald Dahl', 'Quentin Blake']"
9780440240950,['Conn Iggulden']
9780375435480,['Mireille Guiliano']
9780618585330,['Laura Whitcomb']
9781416936400,['Scott Westerfeld']
9780062311120,['Greg Iles']
9780312939780,['Jeffrey Archer']
9781926760680,"['pleasefindthis', 'Iain S. Thomas', 'Jon Ellis']"
9780060589360,['Louise Rennison']
,['Natasha Anders']
,['Emma Chase']
9780061626320,['Anna Godbersen']
9781582870950,['Charlotte Brontë']
9780451234860,['Chloe Neill']
,['غسان كنفاني']
9780698400020,"['Hans Christian Andersen', 'Lisbeth Zwerger', 'Anthea Bell']"
9780060525130,['Meg Cabot']
9780802131870,['Jack Kerouac']
9780007120840,['Agatha Christie']
9780785267230,"['John Eldredge', 'Brent Curtis']"
9780590590890,['Louis Sachar']
9780373210990,['Katie McGarry']
9780811209590,"['William Carlos Williams', 'Charles Tomlinson']"
9780553100360,['Timothy Zahn']
,['Ali Smith']
9780060724570,['Meg Cabot']
9780140435470,"['Thomas Hardy', 'Patricia Ingham']"
9780142000950,['Mark Bowden']
9781451672720,['Chris Cleave']
9781554682740,['Lesley Livingston']
9781401232080,"['Geoff Johns', 'Gary Frank', 'Jon Sibal', 'Brad Anderson', 'Rob Leigh']"
9780425204340,['MaryJanice Davidson']
9781455525900,"['Douglas Preston', 'Lincoln Child']"
9780670022200,['Manning Marable']
9780060723510,['Marlo Morgan']
9780440244510,['Lara Adrian']
9780810916100,"['Michael Buckley', 'Peter Ferguson']"
9780451462000,['Karen Chance']
6221102019420,['بهاء طاهر']
9781450572380,['Keary Taylor']
9781564782140,"[""Flann O'Brien""]"
9780060827620,['Erin Hunter']
,['Suzanne Wright']
9780867199030,"['Hergé', 'Leslie Lonsdale-Cooper', 'Michael Turner']"
9781423337450,['J.D. Robb']
9780345547490,['Karin Slaughter']
9780316065760,['Anita Amirrezvani']
9780140367360,['E. Nesbit']
9780062003940,"['L.J. Smith', 'Kevin Williamson', 'Julie Plec']"
9780425226740,['Nalini Singh']
9781481404550,['Morgan Matson']
9780727853420,"['Anne Rampling', 'Anne Rice']"
9781423121720,"['Mary-Jane Knight', 'Rick Riordan']"
9780802120200,['G. Willow Wilson']
9781533134130,['Amy Harmon']
9781857231080,['Terry Brooks']
9780316113790,['Uwem Akpan']
9780547229900,['Elly Griffiths']
9780152024180,['Roland Smith']
9780099448880,"['Henning Mankell', 'Ebba Segerberg']"
9780553264910,['Frederick Forsyth']
9780670038310,['C.J. Sansom']
9780749932950,['Sandra Brown']
9780810993590,"['Michael Buckley', 'Peter Ferguson']"
9780345519470,['Maya Banks']
9780679736640,['William Styron']
9781580628360,['Jodee Blanco']
9780345477480,['Drew Karpyshyn']
9781847561910,['Gemma Burgess']
,['Whitney G.']
9780765309420,['John Scalzi']
9780743217190,['Isabel Allende']
9780767901570,['Lama Surya Das']
9780316014530,['Sara Zarr']
,['Lee Child']
9780399158810,['J.D. Robb']
9781936365530,['David Byrne']
9780965913220,['Paul Auster']
9780575073610,['Jack Finney']
9780882706310,"['Nicky Cruz', 'Jamie Buckingham']"
9780452264010,['August Wilson']
9780340863690,['Richard Wurmbrand']
9781250076920,['Lynda Cohen Loigman']
9780006280940,['C.S. Lewis']
9780140284130,['P.G. Wodehouse']
9780307272580,['Carl Hiaasen']
9780345495170,['China Miéville']
9781421506260,"['Tsugumi Ohba', 'Takeshi Obata']"
9781401324440,['Richard Castle']
9780805080760,['David Simon']
9780425183240,"['Benedict Freedman', 'Nancy Freedman']"
9781476791620,['Connor Franta']
9780062285510,['Rene Denfeld']
9780718155190,['Paul  Hoffman']
9780062216360,['Katie Cotugno']
9780375758230,['Adam Gopnik']
9780385613510,['Jenny Downham']
